ShipmentKey,OrderKey,Courier,ShipmentStatus,DeliveryDays
4535,25050,Delhivery,Delivered,2
4536,24061,Delhivery,Out for Delivery,3
4537,25794,Ekart,Delivered,1
4538,20119,Ekart,Shipped,7
4539,24021,BlueDart,Shipped,4
4540,23567,Ekart,Shipped,4
4541,21749,BlueDart,Delivered,4
4542,24499,Delhivery,Shipped,2
4543,24106,Delhivery,Shipped,4
4544,23578,Ekart,Processing,5
4545,21568,DTDC,Delivered,7
4546,22482,DTDC,Out for Delivery,1
4547,24862,BlueDart,Out for Delivery,3
4548,22012,Ekart,Shipped,1
4549,24967,DTDC,Delivered,3
4550,25071,BlueDart,Delivered,1
4551,23237,BlueDart,Shipped,1
4552,21228,BlueDart,Processing,5
4553,24675,DTDC,Shipped,4
4554,24983,BlueDart,Shipped,2
4555,22443,BlueDart,Shipped,3
4556,24329,DTDC,Delivered,3
4557,21449,Delhivery,Packed,7
4558,20837,Ekart,Out for Delivery,1
4559,21927,DTDC,Processing,1
4560,24269,Delhivery,Packed,3
4561,22543,DTDC,Delivered,3
4562,23128,DTDC,Processing,3
4563,24813,Delhivery,Packed,4
4564,23297,Ekart,Out for Delivery,3
4565,23765,DTDC,Delivered,1
4566,25383,Delhivery,Out for Delivery,1
4567,21526,BlueDart,Processing,7
4568,22770,Delhivery,Packed,6
4569,24707,DTDC,Shipped,3
4570,24516,DTDC,Delivered,6
4571,25751,Delhivery,Delivered,6
4572,20364,Delhivery,Shipped,1
4573,22572,BlueDart,Packed,2
4574,23055,BlueDart,Delivered,4
4575,25855,DTDC,Processing,1
4576,21831,Ekart,Shipped,6
4577,20003,Delhivery,Packed,5
4578,22775,DTDC,Packed,7
4579,24249,Delhivery,Processing,1
4580,20562,BlueDart,Shipped,7
4581,22899,DTDC,Processing,5
4582,20759,Ekart,Delivered,1
4583,23153,Delhivery,Delivered,3
4584,24978,Delhivery,Packed,4
4585,25124,Ekart,Processing,3
4586,22753,Delhivery,Delivered,1
4587,25504,BlueDart,Delivered,4
4588,24361,DTDC,Processing,5
4589,23548,DTDC,Processing,4
4590,20064,Delhivery,Shipped,5
4591,21210,BlueDart,Packed,7
4592,24576,Ekart,Processing,4
4593,25751,Delhivery,Delivered,4
4594,20686,BlueDart,Delivered,2
4595,21701,BlueDart,Processing,7
4596,21596,Ekart,Delivered,3
4597,21337,BlueDart,Processing,5
4598,22173,Delhivery,Processing,7
4599,21747,DTDC,Processing,4
4600,24064,Ekart,Delivered,5
4601,22858,DTDC,Packed,6
4602,23678,Ekart,Delivered,1
4603,23184,DTDC,Processing,1
4604,25657,BlueDart,Out for Delivery,7
4605,21076,Delhivery,Packed,1
4606,23182,Ekart,Processing,4
4607,22606,DTDC,Processing,2
4608,20903,Delhivery,Delivered,4
4609,20394,Delhivery,Delivered,1
4610,20995,BlueDart,Packed,7
4611,25567,BlueDart,Packed,1
4612,21492,Ekart,Shipped,5
4613,24162,DTDC,Delivered,6
4614,21112,Delhivery,Out for Delivery,7
4615,21235,BlueDart,Processing,7
4616,22331,Ekart,Delivered,4
4617,24547,Delhivery,Processing,5
4618,25767,DTDC,Processing,5
4619,23315,Delhivery,Shipped,3
4620,20253,Ekart,Packed,1
4621,20534,BlueDart,Processing,7
4622,21779,DTDC,Processing,5
4623,21004,DTDC,Shipped,7
4624,20846,Delhivery,Shipped,3
4625,23335,Delhivery,Delivered,6
4626,20618,DTDC,Processing,3
4627,20313,BlueDart,Shipped,4
4628,24620,Ekart,Shipped,3
4629,24637,Ekart,Processing,7
4630,23310,Delhivery,Delivered,6
4631,22724,Delhivery,Out for Delivery,7
4632,21079,DTDC,Shipped,3
4633,23264,DTDC,Delivered,5
4634,21806,Ekart,Delivered,6
4635,20333,DTDC,Shipped,2
4636,24984,Ekart,Processing,3
4637,21173,Delhivery,Shipped,5
4638,22942,DTDC,Out for Delivery,4
4639,21468,Ekart,Packed,6
4640,25138,Ekart,Out for Delivery,4
4641,23200,Delhivery,Delivered,7
4642,22830,BlueDart,Processing,1
4643,23201,Ekart,Out for Delivery,2
4644,24297,DTDC,Processing,4
4645,22405,DTDC,Delivered,3
4646,24772,Delhivery,Packed,7
4647,25623,DTDC,Packed,5
4648,23654,DTDC,Processing,1
4649,23197,DTDC,Packed,7
4650,25892,DTDC,Out for Delivery,1
4651,21554,Ekart,Delivered,5
4652,21045,Ekart,Out for Delivery,5
4653,24871,DTDC,Out for Delivery,6
4654,20377,Delhivery,Out for Delivery,3
4655,23101,BlueDart,Out for Delivery,6
4656,24023,Ekart,Processing,2
4657,20516,Ekart,Out for Delivery,2
4658,21690,Delhivery,Packed,3
4659,21213,Ekart,Packed,2
4660,22787,BlueDart,Shipped,7
4661,23198,Delhivery,Processing,5
4662,22630,Ekart,Delivered,4
4663,20513,DTDC,Packed,1
4664,22966,Delhivery,Shipped,7
4665,21231,Delhivery,Shipped,6
4666,21866,Ekart,Packed,7
4667,20719,BlueDart,Processing,5
4668,22230,Ekart,Out for Delivery,1
4669,22699,BlueDart,Shipped,6
4670,21224,BlueDart,Packed,2
4671,25945,Delhivery,Processing,5
4672,20698,BlueDart,Delivered,3
4673,22115,BlueDart,Processing,7
4674,22271,Delhivery,Shipped,7
4675,20254,DTDC,Delivered,2
4676,22173,BlueDart,Out for Delivery,7
4677,23947,BlueDart,Shipped,1
4678,21218,Delhivery,Processing,4
4679,24350,BlueDart,Packed,1
4680,21778,DTDC,Delivered,5
4681,25583,Delhivery,Delivered,1
4682,25351,Delhivery,Processing,7
4683,25580,DTDC,Packed,7
4684,22546,BlueDart,Out for Delivery,3
4685,23795,DTDC,Packed,6
4686,22724,Ekart,Delivered,4
4687,23700,Ekart,Shipped,7
4688,21045,DTDC,Packed,7
4689,25754,Ekart,Delivered,5
4690,24368,BlueDart,Packed,6
4691,24047,BlueDart,Shipped,3
4692,22421,BlueDart,Packed,6
4693,22638,BlueDart,Shipped,1
4694,20554,DTDC,Delivered,6
4695,24564,BlueDart,Delivered,1
4696,22713,Delhivery,Packed,3
4697,22756,Ekart,Packed,5
4698,24320,BlueDart,Delivered,4
4699,21302,Delhivery,Shipped,4
4700,23250,DTDC,Out for Delivery,4
4701,23104,Delhivery,Delivered,2
4702,24427,DTDC,Shipped,3
4703,25790,DTDC,Processing,6
4704,25449,BlueDart,Processing,6
4705,23872,Ekart,Packed,1
4706,25604,BlueDart,Out for Delivery,5
4707,22949,BlueDart,Processing,3
4708,25811,BlueDart,Out for Delivery,2
4709,20781,Delhivery,Out for Delivery,7
4710,22422,Delhivery,Shipped,7
4711,22158,BlueDart,Processing,6
4712,20998,Delhivery,Out for Delivery,1
4713,22273,Ekart,Shipped,2
4714,24841,DTDC,Shipped,3
4715,25799,DTDC,Shipped,3
4716,21678,BlueDart,Processing,5
4717,25017,DTDC,Processing,7
4718,21004,Ekart,Packed,2
4719,21991,Ekart,Delivered,4
4720,21349,DTDC,Delivered,4
4721,20234,Delhivery,Processing,7
4722,20375,BlueDart,Shipped,2
4723,22413,Ekart,Delivered,5
4724,24066,Ekart,Delivered,6
4725,22916,DTDC,Processing,6
4726,24348,Delhivery,Out for Delivery,5
4727,23306,Delhivery,Packed,1
4728,23002,BlueDart,Out for Delivery,5
4729,22091,BlueDart,Out for Delivery,4
4730,21799,BlueDart,Out for Delivery,3
4731,24779,Delhivery,Packed,2
4732,20963,BlueDart,Packed,2
4733,21877,Ekart,Shipped,5
4734,20336,DTDC,Processing,3
4735,23691,BlueDart,Processing,3
4736,25996,BlueDart,Out for Delivery,5
4737,23796,Ekart,Out for Delivery,4
4738,25924,DTDC,Shipped,1
4739,23761,Delhivery,Packed,4
4740,23154,DTDC,Shipped,4
4741,20103,Delhivery,Out for Delivery,4
4742,25875,BlueDart,Packed,7
4743,24503,BlueDart,Processing,7
4744,21483,BlueDart,Processing,5
4745,21742,DTDC,Delivered,2
4746,23939,Ekart,Out for Delivery,2
4747,23496,Ekart,Packed,5
4748,21688,BlueDart,Processing,3
4749,25914,Ekart,Delivered,7
4750,23530,BlueDart,Processing,4
4751,23285,DTDC,Processing,3
4752,24449,Ekart,Packed,1
4753,21489,BlueDart,Shipped,6
4754,22168,BlueDart,Shipped,5
4755,25956,Ekart,Delivered,5
4756,20751,Delhivery,Delivered,6
4757,22534,DTDC,Shipped,1
4758,21262,Ekart,Packed,1
4759,20239,DTDC,Packed,4
4760,24566,Delhivery,Out for Delivery,7
4761,25797,Delhivery,Shipped,5
4762,25819,BlueDart,Out for Delivery,3
4763,25128,Delhivery,Processing,6
4764,23366,Ekart,Delivered,3
4765,22961,Ekart,Delivered,3
4766,21368,Delhivery,Delivered,2
4767,24094,BlueDart,Processing,2
4768,23360,BlueDart,Out for Delivery,3
4769,24721,DTDC,Packed,4
4770,23275,DTDC,Out for Delivery,5
4771,24034,DTDC,Out for Delivery,3
4772,24653,BlueDart,Shipped,7
4773,24580,DTDC,Processing,2
4774,22529,Delhivery,Out for Delivery,3
4775,24880,Delhivery,Delivered,3
4776,21803,Delhivery,Delivered,6
4777,24460,Ekart,Packed,4
4778,24026,BlueDart,Packed,2
4779,24980,Delhivery,Out for Delivery,7
4780,23327,Delhivery,Shipped,7
4781,20226,Delhivery,Processing,1
4782,20672,BlueDart,Delivered,1
4783,22739,Ekart,Delivered,1
4784,22522,Ekart,Packed,6
4785,21629,DTDC,Shipped,4
4786,25067,BlueDart,Processing,3
4787,24793,Delhivery,Processing,1
4788,25949,DTDC,Processing,7
4789,23150,Ekart,Out for Delivery,6
4790,24962,Delhivery,Shipped,7
4791,25152,Delhivery,Shipped,4
4792,21837,Delhivery,Out for Delivery,4
4793,25023,DTDC,Out for Delivery,6
4794,21894,DTDC,Out for Delivery,2
4795,20300,DTDC,Processing,1
4796,21485,BlueDart,Out for Delivery,2
4797,23542,Ekart,Packed,6
4798,21421,Delhivery,Shipped,5
4799,23170,DTDC,Packed,3
4800,22975,DTDC,Processing,6
4801,25289,Ekart,Shipped,6
4802,23637,BlueDart,Packed,7
4803,24006,DTDC,Processing,1
4804,20948,Ekart,Shipped,6
4805,25068,Delhivery,Out for Delivery,6
4806,24089,BlueDart,Packed,6
4807,23390,Delhivery,Delivered,4
4808,24162,Ekart,Out for Delivery,5
4809,24521,DTDC,Processing,1
4810,24291,Ekart,Delivered,4
4811,21643,Ekart,Delivered,4
4812,23923,Ekart,Packed,6
4813,21594,DTDC,Shipped,3
4814,24065,Delhivery,Packed,4
4815,21645,BlueDart,Out for Delivery,4
4816,24037,DTDC,Shipped,5
4817,23226,Ekart,Shipped,5
4818,23641,DTDC,Out for Delivery,5
4819,22125,Ekart,Out for Delivery,6
4820,20642,Ekart,Shipped,7
4821,25148,BlueDart,Shipped,7
4822,23632,Ekart,Shipped,6
4823,20296,BlueDart,Shipped,1
4824,22987,BlueDart,Out for Delivery,4
4825,21390,Delhivery,Delivered,6
4826,22236,DTDC,Shipped,2
4827,25257,Ekart,Shipped,1
4828,21942,DTDC,Shipped,3
4829,24539,Delhivery,Out for Delivery,5
4830,20060,Ekart,Packed,5
4831,21769,BlueDart,Delivered,3
4832,23301,BlueDart,Packed,6
4833,24974,Delhivery,Packed,4
4834,24923,DTDC,Shipped,6
4835,24300,Delhivery,Shipped,7
4836,20240,DTDC,Packed,4
4837,21713,Delhivery,Shipped,1
4838,22882,Delhivery,Out for Delivery,2
4839,21448,Ekart,Processing,3
4840,20847,Delhivery,Packed,4
4841,22958,BlueDart,Delivered,4
4842,25175,DTDC,Packed,2
4843,22387,DTDC,Out for Delivery,3
4844,25307,DTDC,Shipped,6
4845,23229,DTDC,Processing,2
4846,21790,BlueDart,Out for Delivery,2
4847,24673,DTDC,Shipped,1
4848,22750,BlueDart,Processing,6
4849,24716,Ekart,Processing,1
4850,20728,Delhivery,Packed,6
4851,24008,DTDC,Processing,4
4852,24369,Delhivery,Delivered,3
4853,20942,DTDC,Shipped,5
4854,22150,DTDC,Out for Delivery,5
4855,25193,DTDC,Packed,5
4856,21609,BlueDart,Processing,4
4857,20715,Ekart,Shipped,2
4858,22634,DTDC,Shipped,3
4859,25783,DTDC,Delivered,5
4860,21724,Ekart,Processing,7
4861,22818,BlueDart,Out for Delivery,1
4862,21522,DTDC,Processing,6
4863,23306,DTDC,Shipped,4
4864,23854,Delhivery,Out for Delivery,1
4865,25215,Delhivery,Packed,5
4866,21494,BlueDart,Out for Delivery,1
4867,21790,Delhivery,Packed,2
4868,24031,DTDC,Shipped,3
4869,24901,Ekart,Processing,6
4870,21697,BlueDart,Out for Delivery,4
4871,24101,DTDC,Processing,3
4872,25681,Delhivery,Out for Delivery,5
4873,20542,Delhivery,Out for Delivery,7
4874,25253,Ekart,Processing,1
4875,23501,Ekart,Processing,4
4876,20294,DTDC,Delivered,2
4877,24407,Ekart,Out for Delivery,5
4878,25987,Ekart,Delivered,2
4879,20088,BlueDart,Shipped,5
4880,22878,DTDC,Packed,4
4881,22692,Ekart,Processing,7
4882,22385,Ekart,Delivered,2
4883,23926,BlueDart,Delivered,1
4884,25033,Delhivery,Packed,1
4885,23701,BlueDart,Out for Delivery,7
4886,22100,BlueDart,Processing,4
4887,24035,Ekart,Delivered,5
4888,22188,Ekart,Shipped,1
4889,24513,Ekart,Delivered,2
4890,20197,BlueDart,Packed,6
4891,20276,DTDC,Shipped,4
4892,20042,Ekart,Packed,4
4893,25074,Delhivery,Processing,6
4894,22963,BlueDart,Packed,7
4895,25317,Delhivery,Packed,5
4896,24900,DTDC,Out for Delivery,2
4897,21794,Delhivery,Delivered,7
4898,21353,BlueDart,Shipped,7
4899,23274,Ekart,Shipped,1
4900,22006,Delhivery,Out for Delivery,5
4901,25265,Delhivery,Shipped,3
4902,20493,BlueDart,Out for Delivery,2
4903,21339,Delhivery,Processing,2
4904,25145,Ekart,Packed,1
4905,24575,Ekart,Processing,1
4906,22394,BlueDart,Packed,1
4907,25442,BlueDart,Processing,7
4908,25676,DTDC,Delivered,2
4909,20455,Ekart,Delivered,7
4910,21020,Delhivery,Delivered,2
4911,20459,Ekart,Shipped,5
4912,22359,DTDC,Packed,5
4913,22941,DTDC,Out for Delivery,5
4914,23663,BlueDart,Delivered,7
4915,24305,BlueDart,Shipped,7
4916,25872,Ekart,Shipped,2
4917,24312,Delhivery,Shipped,7
4918,20694,BlueDart,Out for Delivery,2
4919,25559,BlueDart,Delivered,7
4920,21132,DTDC,Shipped,7
4921,21078,Ekart,Processing,5
4922,22813,BlueDart,Shipped,3
4923,25297,DTDC,Out for Delivery,7
4924,24325,Delhivery,Shipped,3
4925,24848,Delhivery,Packed,1
4926,24205,Delhivery,Delivered,4
4927,25964,Ekart,Shipped,3
4928,24111,DTDC,Out for Delivery,1
4929,25532,Ekart,Processing,7
4930,25805,Ekart,Delivered,5
4931,22308,Delhivery,Shipped,6
4932,20250,BlueDart,Shipped,3
4933,23336,Ekart,Processing,2
4934,22724,Delhivery,Out for Delivery,7
4935,23384,Ekart,Shipped,7
4936,22887,BlueDart,Shipped,7
4937,22725,Delhivery,Processing,5
4938,25832,BlueDart,Packed,4
4939,23594,Ekart,Shipped,4
4940,23703,DTDC,Out for Delivery,3
4941,23049,BlueDart,Shipped,3
4942,25801,Delhivery,Packed,2
4943,24214,DTDC,Packed,7
4944,22364,BlueDart,Out for Delivery,5
4945,23850,Delhivery,Processing,4
4946,20509,Ekart,Shipped,3
4947,24914,Ekart,Delivered,7
4948,22544,DTDC,Out for Delivery,3
4949,25896,Delhivery,Out for Delivery,4
4950,21087,BlueDart,Delivered,3
4951,23456,DTDC,Processing,2
4952,22703,Ekart,Delivered,2
4953,22815,Delhivery,Packed,7
4954,23690,DTDC,Out for Delivery,3
4955,25113,Delhivery,Out for Delivery,3
4956,21016,BlueDart,Packed,4
4957,21209,DTDC,Out for Delivery,3
4958,21617,Delhivery,Shipped,7
4959,23014,Delhivery,Packed,3
4960,20846,DTDC,Processing,1
4961,22777,Ekart,Shipped,3
4962,24553,BlueDart,Shipped,3
4963,22914,Ekart,Shipped,4
4964,21535,Delhivery,Out for Delivery,5
4965,25436,BlueDart,Packed,3
4966,25391,DTDC,Out for Delivery,4
4967,24170,Delhivery,Delivered,7
4968,25020,Ekart,Processing,3
4969,24756,Delhivery,Processing,5
4970,23420,Delhivery,Shipped,2
4971,20651,DTDC,Processing,3
4972,22701,DTDC,Delivered,3
4973,21300,Delhivery,Delivered,4
4974,24777,BlueDart,Packed,4
4975,24555,DTDC,Processing,7
4976,25047,BlueDart,Processing,6
4977,25571,DTDC,Processing,5
4978,24717,Ekart,Processing,1
4979,20274,Ekart,Shipped,7
4980,24521,BlueDart,Delivered,1
4981,20761,Delhivery,Shipped,7
4982,21677,BlueDart,Processing,2
4983,23326,Ekart,Processing,1
4984,25007,BlueDart,Packed,6
4985,21779,DTDC,Packed,4
4986,24813,Delhivery,Packed,1
4987,25454,BlueDart,Delivered,5
4988,25213,DTDC,Delivered,2
4989,25365,Delhivery,Delivered,5
4990,25038,BlueDart,Delivered,3
4991,22322,DTDC,Delivered,1
4992,23377,DTDC,Out for Delivery,4
4993,22036,Ekart,Packed,6
4994,20065,BlueDart,Shipped,5
4995,25730,Delhivery,Packed,3
4996,21527,DTDC,Out for Delivery,3
4997,23939,Ekart,Packed,6
4998,23384,Ekart,Shipped,7
4999,20246,Ekart,Out for Delivery,6
5000,24578,BlueDart,Packed,7
5001,24055,DTDC,Out for Delivery,2
5002,23624,Ekart,Delivered,1
5003,25596,DTDC,Out for Delivery,7
5004,22477,Ekart,Delivered,5
5005,21383,Ekart,Out for Delivery,5
5006,23653,Delhivery,Shipped,3
5007,23146,BlueDart,Delivered,5
5008,25761,Ekart,Packed,1
5009,22680,Ekart,Out for Delivery,4
5010,22548,BlueDart,Packed,5
5011,22287,Delhivery,Packed,6
5012,23104,Delhivery,Delivered,5
5013,23073,Ekart,Delivered,4
5014,23199,DTDC,Delivered,1
5015,20998,BlueDart,Packed,5
5016,21196,BlueDart,Packed,3
5017,23144,DTDC,Packed,2
5018,20430,BlueDart,Out for Delivery,2
5019,21888,DTDC,Delivered,7
5020,22211,Delhivery,Out for Delivery,6
5021,25836,Delhivery,Packed,5
5022,23389,DTDC,Shipped,6
5023,24267,Ekart,Out for Delivery,5
5024,22004,Delhivery,Shipped,7
5025,22701,Ekart,Delivered,4
5026,25624,Ekart,Out for Delivery,6
5027,23272,Ekart,Out for Delivery,5
5028,23157,Delhivery,Processing,3
5029,22764,Delhivery,Packed,4
5030,25220,DTDC,Out for Delivery,3
5031,25236,Ekart,Delivered,3
5032,21760,DTDC,Packed,2
5033,23825,Delhivery,Shipped,4
5034,20880,Ekart,Out for Delivery,3
5035,21581,Ekart,Shipped,2
5036,20347,Delhivery,Shipped,2
5037,20720,DTDC,Out for Delivery,3
5038,23735,Delhivery,Shipped,2
5039,20416,BlueDart,Shipped,1
5040,25174,Delhivery,Delivered,5
5041,22848,Delhivery,Shipped,4
5042,23065,Delhivery,Packed,2
5043,22594,Ekart,Processing,5
5044,20718,Ekart,Packed,2
5045,21523,DTDC,Out for Delivery,4
5046,25819,BlueDart,Packed,7
5047,24014,Delhivery,Shipped,2
5048,21698,BlueDart,Delivered,1
5049,20013,DTDC,Processing,6
5050,24141,Delhivery,Out for Delivery,1
5051,20313,Ekart,Packed,2
5052,24941,Delhivery,Delivered,3
5053,22864,DTDC,Shipped,5
5054,23330,Ekart,Delivered,5
5055,20172,Ekart,Packed,4
5056,20156,BlueDart,Shipped,5
5057,25083,DTDC,Processing,1
5058,22376,BlueDart,Shipped,5
5059,21588,Delhivery,Shipped,7
5060,20052,DTDC,Out for Delivery,6
5061,25895,Ekart,Processing,2
5062,20329,DTDC,Processing,1
5063,24878,BlueDart,Packed,1
5064,23289,DTDC,Shipped,3
5065,21648,DTDC,Processing,3
5066,23662,BlueDart,Packed,1
5067,22322,BlueDart,Processing,5
5068,21035,DTDC,Shipped,2
5069,20713,BlueDart,Out for Delivery,4
5070,23369,Ekart,Out for Delivery,7
5071,20355,BlueDart,Packed,2
5072,23291,Delhivery,Out for Delivery,3
5073,22784,Delhivery,Out for Delivery,7
5074,21193,Ekart,Out for Delivery,3
5075,22718,Ekart,Packed,4
5076,23743,BlueDart,Processing,6
5077,21983,DTDC,Out for Delivery,6
5078,20471,BlueDart,Out for Delivery,6
5079,22573,Delhivery,Processing,1
5080,22919,DTDC,Delivered,4
5081,20342,DTDC,Delivered,1
5082,22615,DTDC,Processing,7
5083,20582,BlueDart,Processing,6
5084,24281,Delhivery,Out for Delivery,4
5085,25638,BlueDart,Packed,2
5086,22990,BlueDart,Delivered,7
5087,21882,BlueDart,Processing,6
5088,23036,Ekart,Delivered,3
5089,24774,Ekart,Processing,7
5090,23430,Ekart,Out for Delivery,7
5091,20460,DTDC,Delivered,3
5092,21543,BlueDart,Processing,6
5093,24326,BlueDart,Processing,2
5094,22224,BlueDart,Out for Delivery,6
5095,22172,DTDC,Delivered,7
5096,22739,Ekart,Processing,5
5097,20202,BlueDart,Processing,3
5098,20564,Delhivery,Shipped,6
5099,22497,Delhivery,Shipped,1
5100,20409,BlueDart,Packed,3
5101,23206,Ekart,Packed,2
5102,23414,BlueDart,Packed,1
5103,22587,DTDC,Shipped,6
5104,22480,BlueDart,Out for Delivery,6
5105,20434,Delhivery,Delivered,7
5106,24426,Ekart,Processing,4
5107,22159,BlueDart,Out for Delivery,4
5108,20271,BlueDart,Processing,7
5109,23789,Delhivery,Shipped,4
5110,20504,Delhivery,Packed,3
5111,25766,BlueDart,Delivered,6
5112,21835,BlueDart,Delivered,6
5113,23856,Delhivery,Out for Delivery,6
5114,24417,Ekart,Out for Delivery,5
5115,20889,DTDC,Out for Delivery,5
5116,23641,Ekart,Processing,3
5117,24951,Delhivery,Out for Delivery,6
5118,21940,BlueDart,Processing,7
5119,25747,Delhivery,Processing,6
5120,22844,Ekart,Delivered,1
5121,23101,BlueDart,Packed,6
5122,25329,Delhivery,Out for Delivery,5
5123,21736,DTDC,Shipped,6
5124,24093,Delhivery,Delivered,5
5125,25845,Ekart,Shipped,1
5126,23160,Ekart,Shipped,7
5127,22908,BlueDart,Shipped,5
5128,21660,Ekart,Out for Delivery,1
5129,25440,DTDC,Out for Delivery,7
5130,23021,Delhivery,Delivered,3
5131,23211,BlueDart,Processing,4
5132,24408,Ekart,Out for Delivery,2
5133,25346,BlueDart,Out for Delivery,1
5134,24760,BlueDart,Out for Delivery,1
5135,21055,DTDC,Processing,1
5136,24597,DTDC,Delivered,7
5137,20164,Delhivery,Processing,5
5138,21805,DTDC,Processing,5
5139,25320,Delhivery,Delivered,3
5140,24684,Delhivery,Delivered,1
5141,25355,DTDC,Processing,1
5142,21609,BlueDart,Out for Delivery,6
5143,23328,BlueDart,Delivered,1
5144,22824,DTDC,Out for Delivery,7
5145,24022,DTDC,Processing,1
5146,22274,DTDC,Packed,6
5147,23160,BlueDart,Processing,1
5148,24614,Ekart,Out for Delivery,6
5149,25375,DTDC,Shipped,4
5150,20231,DTDC,Out for Delivery,2
5151,25208,Ekart,Delivered,3
5152,23198,Delhivery,Delivered,7
5153,21371,BlueDart,Processing,3
5154,20985,BlueDart,Shipped,4
5155,21968,DTDC,Shipped,6
5156,24348,BlueDart,Shipped,1
5157,20400,DTDC,Shipped,1
5158,23477,DTDC,Shipped,7
5159,25919,DTDC,Out for Delivery,2
5160,22975,Delhivery,Delivered,2
5161,25987,Delhivery,Out for Delivery,6
5162,24069,Ekart,Delivered,4
5163,22312,DTDC,Out for Delivery,5
5164,21956,Ekart,Delivered,5
5165,25462,Ekart,Delivered,3
5166,21771,BlueDart,Shipped,4
5167,24952,DTDC,Processing,2
5168,22873,BlueDart,Processing,7
5169,20658,BlueDart,Processing,6
5170,23113,Ekart,Out for Delivery,6
5171,24735,Delhivery,Packed,4
5172,24022,Delhivery,Delivered,1
5173,24658,DTDC,Delivered,5
5174,21550,BlueDart,Shipped,2
5175,25557,Delhivery,Packed,6
5176,20626,BlueDart,Delivered,4
5177,24562,BlueDart,Processing,3
5178,25255,DTDC,Delivered,2
5179,24224,DTDC,Shipped,2
5180,21929,Ekart,Shipped,2
5181,23470,BlueDart,Processing,2
5182,24901,Ekart,Delivered,4
5183,22078,DTDC,Delivered,1
5184,20932,BlueDart,Delivered,2
5185,23304,BlueDart,Shipped,6
5186,23018,Delhivery,Out for Delivery,2
5187,24675,BlueDart,Packed,2
5188,24744,BlueDart,Processing,4
5189,25283,DTDC,Delivered,4
5190,22750,Delhivery,Packed,5
5191,25334,Ekart,Out for Delivery,3
5192,25278,Delhivery,Shipped,3
5193,23952,DTDC,Out for Delivery,7
5194,24609,Delhivery,Out for Delivery,3
5195,21670,Delhivery,Packed,6
5196,22468,BlueDart,Shipped,6
5197,22616,BlueDart,Shipped,2
5198,24120,Delhivery,Processing,6
5199,22707,DTDC,Shipped,1
5200,24814,BlueDart,Out for Delivery,2
5201,20411,Ekart,Delivered,1
5202,21541,DTDC,Delivered,6
5203,23057,DTDC,Shipped,4
5204,21528,Ekart,Packed,2
5205,24724,Delhivery,Out for Delivery,5
5206,23094,DTDC,Processing,7
5207,24267,Ekart,Shipped,1
5208,23275,Ekart,Packed,7
5209,24745,Ekart,Shipped,7
5210,20870,Delhivery,Processing,1
5211,22457,BlueDart,Out for Delivery,7
5212,24858,DTDC,Shipped,5
5213,21581,Ekart,Shipped,7
5214,24789,BlueDart,Processing,1
5215,20875,Delhivery,Delivered,5
5216,25246,DTDC,Delivered,5
5217,25256,Delhivery,Packed,2
5218,25142,BlueDart,Shipped,4
5219,22630,BlueDart,Delivered,3
5220,24119,Delhivery,Processing,1
5221,22662,DTDC,Processing,7
5222,21546,Ekart,Out for Delivery,3
5223,23241,Delhivery,Processing,7
5224,23376,Ekart,Packed,4
5225,21535,Ekart,Shipped,3
5226,22326,DTDC,Packed,1
5227,21458,Delhivery,Packed,3
5228,25809,Ekart,Out for Delivery,5
5229,25810,BlueDart,Packed,6
5230,22048,Ekart,Processing,4
5231,20683,DTDC,Packed,6
5232,22418,BlueDart,Shipped,4
5233,23138,Delhivery,Delivered,3
5234,22124,DTDC,Processing,6
5235,25424,Delhivery,Out for Delivery,1
5236,22047,Delhivery,Processing,4
5237,24736,Ekart,Processing,4
5238,21556,Ekart,Packed,1
5239,22128,Delhivery,Packed,1
5240,21397,BlueDart,Shipped,6
5241,20875,DTDC,Shipped,4
5242,20552,DTDC,Delivered,1
5243,24976,Ekart,Out for Delivery,3
5244,25444,Delhivery,Delivered,6
5245,22751,Ekart,Processing,2
5246,21789,BlueDart,Out for Delivery,4
5247,22947,Delhivery,Packed,5
5248,22790,Delhivery,Shipped,4
5249,25707,Ekart,Delivered,1
5250,23599,Delhivery,Shipped,6
5251,23879,BlueDart,Delivered,1
5252,25767,Ekart,Packed,6
5253,22491,BlueDart,Packed,1
5254,24792,Delhivery,Processing,6
5255,22320,BlueDart,Delivered,5
5256,24978,Ekart,Delivered,1
5257,22378,Delhivery,Shipped,1
5258,20689,BlueDart,Delivered,3
5259,25681,DTDC,Delivered,5
5260,21553,Delhivery,Shipped,7
5261,21380,DTDC,Shipped,2
5262,20047,Delhivery,Packed,7
5263,25822,Delhivery,Processing,4
5264,22474,Delhivery,Packed,1
5265,25074,Ekart,Shipped,4
5266,25065,DTDC,Out for Delivery,3
5267,25114,Ekart,Delivered,1
5268,25661,BlueDart,Out for Delivery,2
5269,24915,Delhivery,Packed,6
5270,23159,DTDC,Shipped,5
5271,20834,DTDC,Shipped,3
5272,25685,Delhivery,Shipped,2
5273,21225,Delhivery,Delivered,6
5274,20209,Delhivery,Processing,2
5275,20505,Ekart,Packed,2
5276,20839,Ekart,Out for Delivery,7
5277,24372,BlueDart,Packed,3
5278,21500,Ekart,Processing,6
5279,21028,BlueDart,Shipped,4
5280,21427,DTDC,Out for Delivery,7
