OrderKey,CustomerKey,ChannelKey,PaymentKey
24189,6323,1,4
24190,5562,1,2
24191,5428,2,3
24192,5604,1,1
24193,5660,1,4
24194,5668,2,2
24195,5441,2,4
24196,5562,1,1
24197,5498,1,3
24198,6481,1,4
24199,5095,2,4
24200,6409,2,4
24201,5512,1,4
24202,5122,1,1
24203,6310,1,3
24204,6102,1,4
24205,5583,1,4
24206,5276,2,1
24207,5665,2,4
24208,5311,1,3
24209,6176,1,1
24210,5898,1,3
24211,6173,2,3
24212,6141,2,3
24213,6413,1,2
24214,5140,2,3
24215,5740,1,2
24216,5378,1,4
24217,5467,1,3
24218,5683,1,3
24219,5523,2,1
24220,5288,1,4
24221,5876,1,4
24222,5099,2,1
24223,6050,1,1
24224,6159,1,1
24225,6033,1,4
24226,5579,2,3
24227,6300,1,1
24228,6158,1,1
24229,6090,1,1
24230,6176,1,2
24231,5150,2,4
24232,5568,1,4
24233,5312,2,3
24234,5150,1,3
24235,5930,2,4
24236,5044,1,3
24237,5014,2,4
24238,5039,1,2
24239,5661,1,2
24240,5531,1,3
24241,6091,1,2
24242,6177,1,2
24243,5387,1,2
24244,5632,1,1
24245,5054,2,1
24246,5261,2,3
24247,5142,1,3
24248,5472,2,2
24249,5414,1,2
24250,5869,1,2
24251,5445,1,1
24252,5282,1,1
24253,5769,1,4
24254,5428,1,1
24255,5916,1,4
24256,5407,1,4
24257,6209,1,1
24258,5359,2,1
24259,5334,1,1
24260,6002,2,3
24261,5649,1,2
24262,5431,1,3
24263,5979,1,1
24264,5936,1,1
24265,5779,1,4
24266,5205,1,3
24267,5635,1,4
24268,6336,1,2
24269,6437,1,4
24270,5966,1,3
24271,6495,2,3
24272,5093,1,2
24273,5364,2,1
24274,5263,2,2
24275,5288,2,4
24276,5080,1,2
24277,6354,1,3
24278,6265,1,2
24279,5859,1,2
24280,6063,1,2
24281,5748,1,2
24282,5062,1,2
24283,5627,1,3
24284,5544,2,3
24285,5059,1,3
24286,5059,1,1
24287,5296,1,1
24288,6105,1,2
24289,5324,1,1
24290,5715,1,1
24291,5860,1,1
24292,5975,1,4
24293,6100,1,2
24294,6236,2,1
24295,5638,1,4
24296,5527,1,3
24297,6345,2,3
24298,6257,2,1
24299,5979,1,2
24300,5258,1,2
24301,5293,1,1
24302,5195,2,4
24303,5579,2,1
24304,5512,1,3
24305,5379,2,3
24306,5674,2,4
24307,6369,2,3
24308,5270,1,4
24309,5768,2,2
24310,6187,2,1
24311,5789,2,1
24312,5406,1,1
24313,5293,2,1
24314,5488,1,4
24315,5661,1,4
24316,5991,1,2
24317,6288,2,4
24318,5926,1,4
24319,6273,1,4
24320,5242,2,3
24321,6343,2,3
24322,5691,1,3
24323,5699,1,4
24324,6359,1,3
24325,6064,1,1
24326,5749,1,1
24327,6113,1,1
24328,5466,1,1
24329,5247,2,3
24330,5259,1,3
24331,5927,1,1
24332,6034,1,4
24333,6047,1,2
24334,6394,1,1
24335,5407,2,3
24336,6077,2,2
24337,6153,2,1
24338,6092,1,2
24339,6421,2,2
24340,5767,1,1
24341,6394,1,2
24342,6467,1,4
24343,5415,1,1
24344,5821,1,4
24345,6069,1,4
24346,5959,1,2
24347,6478,1,1
24348,5154,1,3
24349,5428,2,1
24350,5122,1,2
24351,5295,1,2
24352,5497,1,2
24353,6324,1,4
24354,6212,1,2
24355,5718,1,2
24356,5566,1,4
24357,5253,2,2
24358,5422,1,2
24359,6377,1,3
24360,5023,2,1
24361,6067,1,1
24362,6288,2,4
24363,5476,2,4
24364,5612,1,4
24365,5315,1,3
24366,5558,1,4
24367,5524,1,4
24368,5873,2,2
24369,6454,2,4
24370,5597,1,1
24371,5182,2,3
24372,5495,2,4
24373,6437,1,4
24374,5117,2,1
24375,5574,2,3
24376,5516,2,3
24377,5860,2,3
24378,5731,1,1
24379,5208,2,4
24380,5498,2,4
24381,5454,2,4
24382,6364,1,1
24383,6452,1,4
24384,6243,2,4
24385,5087,2,1
24386,6210,2,1
24387,6179,1,1
24388,5489,1,4
24389,5807,2,1
24390,5712,2,4
24391,5944,2,1
24392,5817,2,4
24393,6371,1,2
24394,6162,1,1
24395,6292,1,1
24396,5599,1,1
24397,6494,1,3
24398,5735,2,3
24399,5722,1,3
24400,5914,1,3
24401,5939,2,3
24402,5329,1,3
24403,5822,1,2
24404,6024,1,3
24405,5721,2,2
24406,5649,1,1
24407,6479,1,4
24408,5641,2,4
24409,6310,1,4
24410,5415,1,4
24411,5719,1,4
24412,5741,1,2
24413,5662,1,1
24414,5389,2,3
24415,6037,2,3
24416,6147,2,2
24417,5816,2,1
24418,5407,1,1
24419,6458,2,4
24420,5540,1,3
24421,6092,1,4
24422,5273,1,1
24423,5602,2,1
24424,5664,1,4
24425,5084,1,2
24426,6368,1,1
24427,6013,1,2
24428,5503,1,4
24429,6327,1,2
24430,5026,1,2
24431,5043,2,4
24432,5899,1,2
24433,5845,1,4
24434,6285,2,4
24435,5536,2,3
24436,5540,1,3
24437,5747,1,3
24438,6107,1,1
24439,6420,1,3
24440,6439,1,2
24441,5198,2,4
24442,6097,1,1
24443,6238,1,3
24444,6470,2,2
24445,5953,1,1
24446,5943,2,4
24447,6019,2,4
24448,5133,1,1
24449,6147,1,1
24450,5712,1,2
24451,5131,2,3
24452,5134,2,3
24453,6167,1,1
24454,6462,2,4
24455,5883,2,2
24456,5812,1,4
24457,5635,2,3
24458,5677,1,4
24459,5296,2,3
24460,5014,2,1
24461,6459,1,1
24462,5146,2,1
24463,6085,1,2
24464,5399,1,2
24465,5372,1,4
24466,6493,1,3
24467,5183,1,4
24468,6176,2,4
24469,5835,1,4
24470,5284,1,2
24471,5197,1,3
24472,5364,2,4
24473,5517,1,1
24474,5378,1,4
24475,5411,1,3
24476,6326,2,1
24477,5696,1,1
24478,6073,1,1
24479,6242,1,1
24480,6399,1,1
24481,5346,1,1
24482,5010,1,4
24483,5628,1,3
24484,5143,1,2
24485,6304,2,4
24486,5373,2,2
24487,5708,1,2
24488,6229,1,2
24489,5903,2,2
24490,6040,1,4
24491,5063,2,1
24492,6101,1,3
24493,5597,1,3
24494,6399,1,2
24495,5205,1,2
24496,6236,1,3
24497,5932,2,4
24498,5918,1,1
24499,5693,1,3
24500,5290,1,4
24501,5386,1,1
24502,5734,1,4
24503,6351,2,1
24504,6065,1,3
24505,6080,2,4
24506,6119,2,2
24507,5579,1,2
24508,5918,1,3
24509,6283,1,4
24510,5892,1,1
24511,6005,1,4
24512,5214,1,4
24513,6249,1,3
24514,6020,1,1
24515,6081,1,2
24516,5183,1,2
24517,6313,1,1
24518,6095,1,1
24519,5621,1,2
24520,5721,2,1
24521,6402,1,2
24522,6042,1,1
24523,5440,1,4
24524,5381,1,3
24525,5150,2,2
24526,6015,1,1
24527,5093,1,2
24528,6412,1,3
24529,5010,1,3
24530,5363,1,2
24531,5762,1,1
24532,5320,1,2
24533,6274,2,3
24534,5866,2,3
24535,5420,2,3
24536,5839,2,1
24537,5852,1,4
24538,5570,1,4
24539,5520,2,1
24540,6284,2,4
24541,5086,2,4
24542,5264,2,2
24543,5145,2,1
24544,5237,1,4
24545,5137,1,3
24546,5343,2,3
24547,6395,2,4
24548,5584,2,3
24549,5584,2,3
24550,5223,1,4
24551,5414,1,4
24552,5412,1,1
24553,5961,1,1
24554,5229,1,1
24555,5795,1,1
24556,6421,1,2
24557,5893,2,3
24558,5898,2,2
24559,5906,2,1
24560,6358,2,2
24561,5431,2,3
24562,5090,2,1
24563,5313,1,3
24564,5360,1,4
24565,5411,2,1
24566,5802,1,2
24567,5598,2,1
24568,5462,1,2
24569,5688,2,4
24570,5052,1,1
24571,5504,2,3
24572,6141,1,2
24573,6121,1,1
24574,5229,2,1
24575,5840,2,1
24576,6267,2,2
24577,6483,1,3
24578,5079,1,1
24579,6402,1,1
24580,5781,1,1
24581,5794,2,1
24582,5460,2,1
24583,6155,2,1
24584,5041,2,4
24585,6171,2,4
24586,5579,2,4
24587,5921,2,2
24588,6399,1,3
24589,5707,2,4
24590,5982,1,4
24591,6099,1,2
24592,5296,1,2
24593,5796,1,2
24594,5754,2,1
24595,5885,1,2
24596,5088,1,4
24597,6456,2,2
24598,5824,1,3
24599,5427,1,4
24600,5856,1,4
24601,5910,1,4
24602,5745,1,3
24603,6363,1,2
24604,6482,2,2
24605,5504,1,2
24606,6165,1,3
24607,5949,2,4
24608,5768,2,3
24609,5438,1,2
24610,5964,1,4
24611,5616,2,4
24612,5105,1,2
24613,5692,2,2
24614,6351,1,4
24615,5370,1,1
24616,6422,1,4
24617,6163,2,2
24618,5560,2,2
24619,6314,1,2
24620,5309,1,3
24621,5960,1,2
24622,5997,1,1
24623,6385,1,1
24624,5176,1,1
24625,5109,1,1
24626,5642,1,2
24627,5309,1,3
24628,5136,1,3
24629,6195,1,4
24630,5694,2,2
24631,5594,1,1
24632,6151,1,2
24633,5335,1,1
24634,6091,2,4
24635,5325,2,4
24636,6434,1,2
24637,5233,2,2
24638,5912,1,1
24639,5278,1,4
24640,5777,1,2
24641,5041,2,3
24642,5904,2,2
24643,5917,1,4
24644,6376,2,3
24645,5696,1,3
24646,5142,1,2
24647,6279,1,4
24648,5307,1,2
24649,6299,1,3
24650,6457,1,3
24651,6235,1,1
24652,6274,2,4
24653,5347,1,3
24654,5394,2,3
24655,6066,1,4
24656,5653,1,1
24657,6330,1,3
24658,5539,1,4
24659,5692,1,3
24660,6345,1,1
24661,5682,2,1
24662,5268,2,1
24663,6175,1,3
24664,5780,1,4
24665,5779,1,1
24666,6424,2,3
24667,6428,1,3
24668,5752,2,4
24669,5834,2,3
24670,5272,1,3
24671,6132,1,4
24672,5577,1,1
24673,5922,2,1
24674,6365,1,1
24675,5048,1,1
24676,5498,1,2
24677,5765,1,2
24678,6172,1,1
24679,5155,1,1
24680,5699,2,1
24681,5320,2,4
24682,6293,1,1
24683,6255,1,1
24684,6443,1,2
24685,5167,1,1
24686,6471,1,1
24687,5887,2,2
24688,5431,1,1
24689,5793,1,2
24690,5975,1,4
24691,6240,2,2
24692,5961,1,1
24693,5907,1,1
24694,5163,1,2
24695,5540,1,2
24696,6434,1,1
24697,5386,1,3
24698,5467,1,4
24699,6302,2,3
24700,6232,1,3
24701,5447,1,3
24702,5707,2,2
24703,6087,1,3
24704,5577,1,1
24705,5127,1,4
24706,5705,2,1
24707,6270,1,1
24708,6381,2,4
24709,5025,2,1
24710,5653,2,3
24711,6430,2,1
24712,6166,1,3
24713,5924,1,4
24714,5759,1,3
24715,6002,1,2
24716,5468,2,2
24717,5088,2,3
24718,5840,1,4
24719,5665,1,4
24720,5952,1,2
24721,5291,2,4
24722,5860,1,2
24723,5649,1,2
24724,5819,1,1
24725,5890,2,2
24726,5310,2,2
24727,5445,1,1
24728,5802,1,2
24729,5555,1,2
24730,5045,1,4
24731,5325,1,3
24732,5467,1,4
24733,6243,2,4
24734,5887,1,2
24735,5999,2,1
24736,5724,1,1
24737,5663,2,4
24738,6245,1,2
24739,5482,2,4
24740,5444,1,4
24741,5027,1,2
24742,5694,2,3
24743,6401,2,4
24744,6253,1,2
24745,6085,1,3
24746,6485,1,2
24747,5757,2,4
24748,5130,1,4
24749,5758,1,2
24750,5429,1,2
24751,5641,2,4
24752,5575,2,3
24753,6183,1,2
24754,5261,1,2
24755,6451,2,2
24756,5511,1,4
24757,5040,1,1
24758,5787,1,3
24759,5167,2,4
24760,5948,2,3
24761,5138,1,4
24762,5396,1,2
24763,5746,1,4
24764,5506,1,1
24765,5671,1,4
24766,6151,1,3
24767,5656,1,3
24768,6239,2,2
24769,6323,1,1
24770,5606,2,1
24771,5400,2,3
24772,5509,1,4
24773,6435,1,3
24774,5535,1,2
24775,5607,1,1
24776,6335,2,4
24777,5162,1,4
24778,5303,1,4
24779,6138,1,4
24780,5644,1,3
24781,5934,1,2
24782,6447,2,4
24783,5584,1,2
24784,5662,1,1
24785,5108,1,4
24786,5756,1,3
24787,6476,1,1
24788,6288,1,3
24789,5811,1,3
24790,6256,1,3
24791,5664,2,1
24792,6048,1,2
24793,6018,1,1
24794,5287,1,1
24795,6071,1,2
24796,5189,1,3
24797,5693,1,4
24798,5704,1,4
24799,5821,2,1
24800,6075,1,4
24801,6423,1,1
24802,5425,1,2
24803,5237,1,2
24804,5491,1,1
24805,5108,2,2
24806,5981,1,1
24807,5449,1,2
24808,5282,2,3
24809,5662,1,4
24810,5040,2,3
24811,6009,1,4
24812,6127,1,1
24813,5410,2,1
24814,5428,1,4
24815,5015,1,1
24816,6192,1,2
24817,5814,1,2
24818,6099,1,3
24819,5545,2,3
24820,6047,1,2
24821,5413,2,3
24822,5686,1,3
24823,5534,1,1
24824,6333,1,4
24825,5060,1,4
24826,5420,1,1
24827,5086,1,1
24828,5422,1,3
24829,6413,2,2
24830,6215,1,3
24831,5950,1,2
24832,6161,1,2
24833,6047,1,3
24834,5026,1,2
24835,5684,1,4
24836,6475,1,3
24837,5938,1,2
24838,6007,1,3
24839,6367,1,1
24840,6263,1,1
24841,5064,2,1
24842,5023,1,1
24843,5622,1,4
24844,6493,2,2
24845,5200,1,3
24846,5441,2,2
24847,5867,2,3
24848,5156,1,4
24849,6339,1,3
24850,5072,1,3
24851,5291,1,4
24852,5420,1,1
24853,5976,1,1
24854,5231,1,2
24855,5933,2,3
24856,5554,1,4
24857,5130,2,2
24858,5442,1,4
24859,6389,1,1
24860,5077,1,4
24861,5954,1,2
24862,5028,2,1
24863,6345,1,3
24864,6454,1,4
24865,5416,1,1
24866,6375,1,2
24867,5481,2,4
24868,5004,2,1
24869,6154,1,4
24870,5475,2,1
24871,5587,1,1
24872,6225,1,4
24873,5968,2,2
24874,5765,2,3
24875,6488,2,2
24876,5657,2,3
24877,5834,1,4
24878,5763,1,3
24879,5599,1,4
24880,6384,2,4
24881,5738,1,1
24882,6234,1,2
24883,5682,1,4
24884,5924,2,2
24885,5088,1,2
24886,6227,1,2
24887,6175,1,2
24888,6420,1,1
24889,5859,1,1
24890,6065,1,1
24891,5522,2,2
24892,5465,2,3
24893,6002,1,3
24894,6499,1,4
24895,6072,2,4
24896,5449,2,3
24897,5836,2,1
24898,5463,2,4
24899,5319,2,2
24900,6467,1,1
24901,6015,1,1
24902,6424,1,2
24903,5832,1,2
24904,6110,2,1
24905,5392,1,1
24906,5064,1,1
24907,5425,1,1
24908,5138,1,4
24909,5244,1,3
24910,6355,1,1
24911,6430,2,3
24912,5703,1,3
24913,5427,1,4
24914,6269,2,4
24915,6301,2,1
24916,6391,1,1
24917,6024,1,3
24918,5064,1,4
24919,5786,2,1
24920,5866,2,3
24921,6403,1,1
24922,5779,1,4
24923,5178,1,3
24924,6114,1,1
24925,5503,2,1
24926,5932,1,3
24927,5495,2,4
24928,5071,1,3
24929,6132,2,4
24930,5444,2,4
24931,5195,1,2
24932,6216,2,1
24933,6037,1,1
24934,6029,1,4
24935,5563,2,4
24936,6098,2,1
24937,5519,2,1
24938,6430,2,4
24939,5357,1,3
24940,5334,1,3
24941,6232,1,4
24942,5225,2,2
24943,5158,1,4
24944,5996,1,1
24945,5794,2,2
24946,5772,1,3
24947,5375,1,3
24948,6399,2,4
24949,5469,2,4
24950,6436,1,1
24951,5337,1,2
24952,6240,2,1
24953,5898,1,3
24954,6432,1,1
24955,6451,2,3
24956,6301,2,1
24957,5858,1,1
24958,5572,1,4
24959,5138,1,1
24960,5539,2,3
24961,5973,1,2
24962,5282,1,1
24963,5332,1,2
24964,6362,1,4
24965,6352,2,3
24966,6142,1,4
24967,5137,2,2
24968,6193,1,1
24969,6147,1,2
24970,5415,1,3
24971,5273,2,4
24972,5023,1,1
24973,6045,1,1
24974,6075,2,3
24975,6200,2,1
24976,5622,1,3
24977,5500,1,2
24978,5387,2,4
24979,5980,1,2
24980,5203,1,4
24981,6133,2,1
24982,5300,2,2
24983,6045,1,1
24984,5979,2,1
24985,6160,1,2
24986,6284,1,3
24987,5462,1,4
24988,5123,1,1
24989,5657,1,1
24990,5395,2,3
24991,5801,1,2
24992,5261,1,4
24993,6324,2,2
24994,5495,2,3
24995,6019,1,4
24996,6229,1,4
24997,5136,2,1
24998,6443,1,1
24999,5757,1,4
25000,5576,1,3
25001,5622,2,3
25002,5632,1,4
25003,5791,2,2
25004,5962,1,1
25005,6417,1,3
25006,6092,2,1
25007,5516,2,3
25008,5556,1,2
25009,5642,1,2
25010,6160,1,3
25011,5628,1,3
25012,6061,2,4
25013,5571,1,4
25014,6372,2,2
25015,6256,1,3
25016,5390,2,3
25017,6460,2,3
25018,5419,1,2
25019,5241,2,3
25020,6308,1,2
25021,6225,2,3
25022,5375,2,4
25023,5768,1,4
25024,5992,2,3
25025,6164,1,3
25026,5300,1,1
25027,5518,1,4
25028,6128,1,1
25029,5137,1,3
25030,6014,1,3
25031,6047,2,4
25032,5408,1,1
25033,5876,2,4
25034,6220,1,4
25035,5896,1,3
25036,5245,1,2
25037,5252,1,1
25038,5085,1,3
25039,5221,2,3
25040,5261,1,4
25041,5420,1,1
25042,5021,1,3
25043,6279,2,3
25044,5583,1,2
25045,5473,1,3
25046,6132,1,2
25047,5311,1,3
25048,5451,1,4
25049,5417,2,1
25050,5329,1,3
25051,5996,1,1
25052,5505,1,2
25053,5496,1,2
25054,5356,1,3
25055,5220,1,2
25056,6375,1,4
25057,6188,2,4
25058,5914,1,2
25059,5206,1,4
25060,6460,1,4
25061,5308,2,4
25062,6260,1,1
25063,6109,1,2
25064,6379,1,4
25065,6074,1,3
25066,5043,1,4
25067,5906,2,2
25068,5764,1,1
25069,6231,2,4
25070,5345,1,2
25071,5447,1,3
25072,5830,1,2
25073,6465,1,2
25074,5778,2,4
25075,5050,2,2
25076,6322,2,1
25077,5927,2,1
25078,5797,2,3
25079,5737,1,1
25080,6006,1,4
25081,5869,1,4
25082,5523,1,2
25083,5552,1,3
25084,5981,1,2
25085,5449,2,2
25086,5075,1,3
25087,5099,1,1
25088,6449,1,1
25089,6261,2,1
25090,5513,1,3
25091,5928,1,3
25092,5291,1,3
25093,5381,1,4
25094,5639,1,1
25095,5475,1,1
25096,6173,2,2
25097,5591,2,4
25098,5867,1,2
25099,5036,1,1
25100,5138,1,3
25101,5367,2,1
25102,5948,2,3
25103,6482,1,2
25104,6093,1,2
25105,5018,1,2
25106,5558,2,1
25107,6026,2,1
25108,5807,1,2
25109,5100,1,2
25110,5271,1,3
25111,6176,1,4
25112,5504,1,2
25113,6455,1,2
25114,5332,2,1
25115,5138,1,2
25116,5002,1,4
25117,6084,1,4
25118,6128,2,4
25119,6076,1,3
25120,6241,2,4
25121,5515,2,4
25122,5342,2,4
25123,5259,1,2
25124,5151,2,3
25125,5612,1,4
25126,5784,1,3
25127,5766,1,3
25128,5998,1,1
25129,5442,1,2
25130,5922,2,2
25131,6330,1,4
25132,5501,1,1
25133,5466,1,3
25134,5997,1,4
25135,6460,1,3
25136,5420,1,2
25137,5852,1,2
25138,5299,2,1
25139,5606,1,1
25140,5718,1,4
25141,6339,1,1
25142,6226,1,3
25143,6050,2,4
25144,5083,1,1
25145,5722,1,2
25146,5636,2,2
25147,5023,1,2
25148,6457,2,3
25149,5123,1,2
25150,6292,2,3
25151,5050,1,4
25152,5685,2,4
25153,5711,2,3
25154,5584,1,1
25155,6059,2,1
25156,5898,1,4
25157,6053,1,1
25158,5315,1,3
25159,6353,2,4
25160,6499,2,3
25161,5295,1,2
25162,5191,2,4
25163,5565,1,2
25164,5086,1,3
25165,5025,1,2
25166,5857,2,2
25167,5856,1,4
25168,6121,2,3
25169,5432,1,1
25170,5335,1,3
25171,6490,1,1
25172,5449,1,2
25173,6378,1,1
25174,5164,2,4
25175,5702,2,3
25176,5961,1,3
25177,6294,2,3
25178,6079,1,3
25179,6217,1,2
25180,5046,1,4
25181,5558,1,3
25182,6022,2,4
25183,5106,2,3
25184,5528,1,2
25185,6137,1,2
25186,5510,1,2
25187,5202,2,3
25188,5846,2,4
25189,5859,2,3
25190,5613,1,2
25191,5333,2,4
25192,6358,1,3
25193,5117,1,4
25194,5886,1,4
25195,5970,1,3
25196,5759,1,3
25197,5483,1,4
25198,5812,2,2
25199,5831,1,2
25200,5587,1,2
25201,5689,1,3
25202,6216,1,1
25203,5207,1,1
25204,5018,1,4
25205,6009,1,2
25206,5106,1,4
25207,5364,1,2
25208,5597,1,3
25209,6365,2,1
25210,5083,1,3
25211,5677,1,1
25212,6194,1,1
25213,6259,1,2
25214,5349,1,4
25215,5221,1,3
25216,6261,2,1
25217,6255,1,2
25218,5134,1,3
25219,5323,2,1
25220,6017,2,2
25221,6412,1,1
25222,5806,1,2
25223,6424,1,4
25224,5735,2,3
25225,5602,2,4
25226,5857,1,3
25227,6365,1,2
25228,5493,1,2
25229,6441,1,1
25230,5163,1,1
25231,5303,1,4
25232,5259,1,1
25233,5579,1,3
25234,6187,1,4
25235,5892,1,1
25236,6320,2,3
25237,6453,1,4
25238,6344,1,3
25239,5321,1,2
25240,5707,1,1
25241,5065,1,4
25242,5383,1,4
25243,6349,1,3
25244,5921,1,3
25245,6449,1,3
25246,6161,2,2
25247,5016,1,3
25248,5852,1,4
25249,5686,1,1
25250,5288,1,4
25251,5570,1,2
25252,5856,1,1
25253,6294,1,3
25254,6260,1,3
25255,5006,1,4
25256,6027,1,2
25257,5303,1,3
25258,6088,1,2
25259,5891,2,1
25260,5932,2,3
25261,6104,1,1
25262,5583,1,1
25263,5835,2,1
25264,5972,1,4
25265,6247,2,2
25266,5646,2,2
25267,5921,1,3
25268,6336,1,2
25269,6369,2,3
25270,5809,1,1
25271,6087,1,1
25272,5455,1,2
25273,5814,1,4
25274,5098,1,3
25275,6097,2,4
25276,5034,2,3
25277,6230,2,1
25278,6018,2,2
25279,6094,2,3
25280,5238,1,4
25281,6149,2,3
25282,5363,2,2
25283,5030,2,4
25284,5164,1,2
25285,5983,1,1
25286,5266,2,3
25287,5347,2,3
25288,6376,1,4
25289,5332,1,2
25290,6494,1,3
25291,5200,1,3
25292,6111,2,1
25293,5157,1,1
25294,5007,1,1
25295,5554,1,1
25296,5925,1,1
25297,6025,2,4
25298,6047,1,4
25299,6369,2,3
25300,5171,1,1
25301,5724,1,4
25302,5388,2,3
25303,6486,1,1
25304,5130,1,2
25305,5701,1,2
25306,5981,2,3
25307,5062,1,4
25308,5886,1,4
25309,5435,1,2
25310,6272,2,4
25311,6201,2,1
25312,5465,2,4
25313,6142,1,4
25314,5660,2,3
25315,5408,1,1
25316,5928,1,1
25317,6170,1,1
25318,6362,1,3
25319,5852,2,1
25320,5646,1,1
25321,5275,1,1
25322,6215,1,4
25323,6013,2,3
25324,5246,2,1
25325,6307,1,2
25326,5640,2,4
25327,5601,1,1
25328,5113,1,2
25329,6426,1,4
25330,5314,1,3
25331,5844,1,3
25332,5154,1,3
25333,5615,1,1
25334,5054,1,3
25335,5379,2,1
25336,5282,2,1
25337,5743,1,1
25338,5542,1,3
25339,5254,1,2
25340,6193,1,2
25341,5101,1,3
25342,6127,2,1
25343,6460,2,3
25344,6132,2,3
25345,5206,1,1
25346,5639,1,1
25347,6348,1,3
25348,5107,1,1
25349,5194,2,1
25350,5219,1,1
25351,5961,1,4
25352,6110,1,3
25353,5326,2,2
25354,5168,1,2
25355,5380,2,1
25356,6292,1,4
25357,5448,2,2
25358,5347,2,2
25359,5836,1,3
25360,6182,2,2
25361,6009,2,2
25362,5122,1,2
25363,6256,2,4
25364,5395,2,3
25365,5706,1,4
25366,6210,1,3
25367,5552,1,1
25368,6448,1,3
25369,6328,2,4
25370,5003,1,4
25371,6210,1,3
25372,6416,1,2
25373,6313,2,1
25374,6375,1,2
25375,6457,1,2
25376,5512,2,1
25377,6498,1,4
25378,5273,1,3
25379,5231,2,1
25380,6335,1,1
25381,6426,1,4
25382,5220,1,2
25383,5916,1,2
25384,6484,2,1
25385,5756,1,4
25386,5776,2,3
25387,5909,2,2
25388,6301,1,2
25389,5798,1,2
25390,6364,2,2
25391,6004,1,3
25392,5896,1,3
25393,5007,1,4
25394,5325,1,1
25395,5940,2,3
25396,5418,1,1
25397,5589,1,3
25398,5573,1,4
25399,5029,1,1
25400,6202,1,3
25401,5621,2,2
25402,5921,1,3
25403,5977,1,3
25404,5329,1,2
25405,5898,1,1
25406,5481,2,4
25407,5788,1,2
25408,5225,1,3
25409,6070,1,1
25410,5557,2,3
25411,5827,1,1
25412,6162,1,2
25413,5580,1,2
25414,6369,2,2
25415,6286,1,1
25416,5306,1,3
25417,6413,2,4
25418,6164,1,1
25419,5986,1,2
25420,5223,2,3
25421,6477,1,3
25422,6426,1,2
25423,6288,1,3
25424,5197,1,4
25425,6280,1,2
25426,5666,1,3
25427,5731,1,2
25428,6091,1,4
25429,5467,1,1
25430,6413,1,1
25431,6158,1,2
25432,5842,1,2
25433,5957,1,1
25434,5211,2,4
25435,6472,1,2
25436,5440,1,3
25437,5199,1,3
25438,5024,2,4
25439,5247,1,4
25440,5429,1,3
25441,5485,2,1
25442,5192,1,2
25443,5091,1,3
25444,6109,1,1
25445,6003,1,4
25446,5678,1,1
25447,6032,2,2
25448,6179,1,1
25449,5875,2,3
25450,5731,1,2
25451,5056,2,1
25452,6285,2,1
25453,6367,1,2
25454,5353,1,2
25455,5093,2,2
25456,5402,1,2
25457,5272,1,4
25458,5126,2,4
25459,5463,2,2
25460,5065,1,2
25461,5751,2,3
25462,6407,1,2
25463,6409,1,2
25464,5971,1,1
25465,5351,1,1
25466,6092,1,4
25467,5223,1,2
25468,5434,1,2
25469,5851,1,4
25470,5470,2,2
25471,5546,2,3
25472,5928,1,2
25473,5920,1,2
25474,6252,1,3
25475,5647,1,2
25476,5042,1,4
25477,5606,1,4
25478,5187,2,1
25479,6423,1,1
25480,5471,2,1
25481,6148,1,4
25482,6331,2,2
25483,5109,2,2
25484,6104,1,2
25485,5493,1,1
25486,5495,2,1
25487,5695,2,1
25488,5532,1,3
25489,6125,1,2
25490,5091,1,4
25491,5421,1,2
25492,6432,2,1
25493,6061,1,4
25494,5147,1,1
25495,5660,1,2
25496,6396,1,3
25497,5062,1,1
25498,5056,2,1
25499,6481,1,1
25500,5661,1,1
25501,5170,2,2
25502,5985,1,4
25503,6104,2,3
25504,5118,2,1
25505,6473,1,3
25506,5641,1,1
25507,6033,2,3
25508,5599,1,2
25509,5175,2,2
25510,6230,2,4
25511,5589,1,1
25512,5309,1,3
25513,6027,2,1
25514,5644,1,4
25515,5083,2,4
25516,5958,1,1
25517,6228,1,1
25518,6356,1,2
25519,5774,1,3
25520,5182,1,3
25521,6086,1,4
25522,5774,2,1
25523,5483,1,2
25524,5552,2,2
25525,5659,1,1
25526,5750,1,2
25527,6182,1,1
25528,6132,2,1
25529,6281,1,1
25530,5833,1,2
25531,5841,2,4
25532,6266,1,1
25533,6279,2,2
25534,5258,1,1
25535,5549,1,1
25536,5803,1,1
25537,6139,2,1
25538,5536,2,3
25539,6319,1,4
25540,6021,1,2
25541,5775,2,2
25542,6083,2,1
25543,5819,1,2
25544,5318,2,1
25545,5290,2,4
25546,6268,2,3
25547,6487,1,3
25548,5835,1,2
25549,5043,1,4
25550,6469,1,3
25551,6480,2,4
25552,5439,1,3
25553,5516,1,4
25554,5084,1,3
25555,6294,1,2
25556,5727,1,3
25557,5087,1,4
25558,5470,2,3
25559,5697,2,2
25560,5602,1,1
25561,6370,1,4
25562,5773,1,4
25563,5574,1,1
25564,5463,2,1
25565,5755,1,2
25566,5565,1,2
25567,5954,2,1
25568,6380,2,3
25569,5077,1,1
25570,5597,1,2
25571,5443,1,3
25572,5398,2,3
25573,6203,1,1
25574,5809,2,2
25575,5290,1,1
25576,5194,2,4
25577,6078,1,1
25578,6115,1,2
25579,5494,2,1
25580,6293,2,2
25581,6009,1,2
25582,5830,2,3
25583,5463,1,4
25584,5072,2,1
25585,5172,2,4
