SalesKey,DateKey,ProductKey,CustomerKey,EmployeeKey,BranchKey,StoreKey,PromotionKey,Quantity,UnitPrice,Discount,TotalAmount,SaleDate
2611,337,116,61,25,1,1,5,1,3265.6,20,2612.48,02-12-2024
2612,337,88,123,10,2,1,3,5,4374.91,20,17499.64,02-12-2024
2613,225,109,196,35,1,1,4,5,2492.47,20,9969.88,12-08-2024
2614,352,35,111,7,1,1,7,3,4331.06,30,9095.23,17-12-2024
2615,328,62,258,42,2,1,8,3,1822.34,20,4373.62,23-11-2024
2616,147,1,89,13,2,1,5,4,2648.21,20,8474.27,26-05-2024
2617,63,100,198,4,2,1,3,3,2460.67,20,5905.61,03-03-2024
2618,294,25,282,43,2,1,2,1,1728.67,20,1382.94,20-10-2024
2619,323,45,200,36,3,1,8,1,2241.67,20,1793.34,18-11-2024
2620,325,49,99,14,3,1,3,1,1153.5,20,922.8,20-11-2024
2621,13,107,27,18,2,1,1,4,1109.5,10,3994.2,13-01-2024
2622,189,98,89,8,1,1,7,4,1047.84,30,2933.95,07-07-2024
2623,287,89,146,32,2,1,8,3,2546.15,20,6110.76,13-10-2024
2624,208,16,182,27,3,1,1,4,3023.54,10,10884.74,26-07-2024
2625,114,98,257,42,1,1,6,1,1047.84,20,838.27,23-04-2024
2626,22,93,189,37,3,1,8,2,3418.24,20,5469.18,22-01-2024
2627,349,19,240,23,2,1,8,1,4161.96,20,3329.57,14-12-2024
2628,214,23,196,7,3,1,5,2,3308.13,20,5293.01,01-08-2024
2629,171,83,297,12,3,1,4,3,1991.76,20,4780.22,19-06-2024
2630,323,25,165,25,3,1,7,5,1728.67,30,6050.34,18-11-2024
2631,54,16,271,3,1,1,2,4,3023.54,20,9675.33,23-02-2024
2632,298,54,8,26,3,1,7,4,1963.05,30,5496.54,24-10-2024
2633,320,115,38,4,1,1,5,1,2760.11,20,2208.09,15-11-2024
2634,126,73,114,42,2,1,8,1,2983.91,20,2387.13,05-05-2024
2635,277,1,56,36,2,1,2,2,2648.21,20,4237.14,03-10-2024
2636,204,42,138,15,3,1,1,4,1587.28,10,5714.21,22-07-2024
2637,194,19,102,32,1,1,7,3,4161.96,30,8740.12,12-07-2024
2638,169,97,177,29,2,1,4,1,3472.54,20,2778.03,17-06-2024
2639,152,34,169,10,1,1,4,4,3591.79,20,11493.73,31-05-2024
2640,35,80,286,21,1,1,1,5,3997.46,10,17988.57,04-02-2024
2641,184,108,261,16,3,1,3,2,4194.77,20,6711.63,02-07-2024
2642,286,104,223,19,3,1,4,1,1191.14,20,952.91,12-10-2024
2643,57,55,199,29,1,1,3,1,2061.18,20,1648.94,26-02-2024
2644,222,18,211,18,1,1,2,3,2652.27,20,6365.45,09-08-2024
2645,303,34,287,44,3,1,4,1,3591.79,20,2873.43,29-10-2024
2646,163,89,180,16,1,1,6,4,2546.15,20,8147.68,11-06-2024
2647,19,45,250,1,3,1,8,4,2241.67,20,7173.34,19-01-2024
2648,264,6,231,2,1,1,1,4,2678.02,10,9640.87,20-09-2024
2649,282,21,23,15,3,1,8,5,2160.28,20,8641.12,08-10-2024
2650,113,70,48,39,1,1,8,5,1082.77,20,4331.08,22-04-2024
2651,327,96,109,28,3,1,7,1,4390.33,30,3073.23,22-11-2024
2652,30,105,296,1,1,1,3,5,2441.93,20,9767.72,30-01-2024
2653,135,48,6,5,2,1,6,5,4248.06,20,16992.24,14-05-2024
2654,67,107,38,42,2,1,2,3,1109.5,20,2662.8,07-03-2024
2655,65,39,169,22,1,1,2,5,4429.19,20,17716.76,05-03-2024
2656,292,31,283,36,2,1,4,2,2591.8,20,4146.88,18-10-2024
2657,25,106,203,13,1,1,4,2,3378.6,20,5405.76,25-01-2024
2658,37,10,273,1,1,1,6,2,3495.38,20,5592.61,06-02-2024
2659,1,30,244,16,2,1,5,1,4480.38,20,3584.3,01-01-2024
2660,37,116,47,41,1,1,5,4,3265.6,20,10449.92,06-02-2024
2661,141,18,249,22,3,1,4,3,2652.27,20,6365.45,20-05-2024
2662,232,60,79,32,1,1,5,1,1967.44,20,1573.95,19-08-2024
2663,136,88,110,16,1,1,1,4,4374.91,10,15749.68,15-05-2024
2664,188,116,13,15,2,1,6,3,3265.6,20,7837.44,06-07-2024
2665,128,73,90,42,3,1,1,3,2983.91,10,8056.56,07-05-2024
2666,201,95,280,12,1,1,5,3,1377.88,20,3306.91,19-07-2024
2667,127,15,221,1,1,1,4,2,1801.66,20,2882.66,06-05-2024
2668,257,4,73,17,1,1,8,2,1533.33,20,2453.33,13-09-2024
2669,164,63,234,41,1,1,8,2,3101.45,20,4962.32,12-06-2024
2670,35,40,260,28,1,1,1,3,1171.25,10,3162.38,04-02-2024
2671,194,9,113,7,1,1,2,3,3579.01,20,8589.62,12-07-2024
2672,191,109,46,9,3,1,7,2,2492.47,30,3489.46,09-07-2024
2673,104,9,274,22,3,1,8,3,3579.01,20,8589.62,13-04-2024
2674,23,26,43,26,1,1,8,2,2697.1,20,4315.36,23-01-2024
2675,265,4,208,12,1,1,4,2,1533.33,20,2453.33,21-09-2024
2676,290,81,103,7,2,1,6,2,1800.9,20,2881.44,16-10-2024
2677,260,16,124,15,3,1,3,4,3023.54,20,9675.33,16-09-2024
2678,358,15,10,38,3,1,3,3,1801.66,20,4323.98,23-12-2024
2679,75,99,187,21,1,1,4,1,2335.76,20,1868.61,15-03-2024
2680,355,52,31,14,3,1,5,2,2191.13,20,3505.81,20-12-2024
2681,72,69,156,2,3,1,8,1,2328.42,20,1862.74,12-03-2024
2682,259,119,60,8,2,1,8,4,1071.78,20,3429.7,15-09-2024
2683,188,5,249,45,2,1,1,3,965.07,10,2605.69,06-07-2024
2684,173,20,270,6,3,1,1,2,2463.82,10,4434.88,21-06-2024
2685,290,79,217,37,3,1,4,2,3920.16,20,6272.26,16-10-2024
2686,45,18,2,37,3,1,2,2,2652.27,20,4243.63,14-02-2024
2687,61,111,24,33,1,1,6,1,1237.94,20,990.35,01-03-2024
2688,83,2,206,41,2,1,5,4,2514.33,20,8045.86,23-03-2024
2689,123,93,199,6,1,1,8,3,3418.24,20,8203.78,02-05-2024
2690,358,13,114,26,2,1,2,4,2731.73,20,8741.54,23-12-2024
2691,16,4,280,39,2,1,4,2,1533.33,20,2453.33,16-01-2024
2692,66,42,155,41,2,1,4,4,1587.28,20,5079.3,06-03-2024
2693,145,109,165,37,3,1,8,1,2492.47,20,1993.98,24-05-2024
2694,162,74,222,14,2,1,2,5,2478.51,20,9914.04,10-06-2024
2695,234,61,91,37,1,1,3,5,2411.21,20,9644.84,21-08-2024
2696,144,95,167,8,2,1,4,3,1377.88,20,3306.91,23-05-2024
2697,358,105,207,39,1,1,6,3,2441.93,20,5860.63,23-12-2024
2698,188,8,282,13,2,1,7,4,2219.29,30,6214.01,06-07-2024
2699,322,67,65,13,2,1,5,3,1599.39,20,3838.54,17-11-2024
2700,13,112,4,40,3,1,2,1,1558.32,20,1246.66,13-01-2024
2701,184,63,157,43,1,1,3,2,3101.45,20,4962.32,02-07-2024
2702,111,110,249,28,2,1,2,2,1763.23,20,2821.17,20-04-2024
2703,290,9,257,18,2,1,3,4,3579.01,20,11452.83,16-10-2024
2704,295,94,235,19,1,1,3,2,1398.07,20,2236.91,21-10-2024
2705,215,117,74,38,2,1,6,4,2468.42,20,7898.94,02-08-2024
2706,120,11,187,32,3,1,5,3,2009.02,20,4821.65,29-04-2024
2707,55,99,62,22,1,1,4,3,2335.76,20,5605.82,24-02-2024
2708,27,101,164,2,3,1,3,1,3578.55,20,2862.84,27-01-2024
2709,118,42,56,13,1,1,4,2,1587.28,20,2539.65,27-04-2024
2710,221,13,111,23,1,1,5,1,2731.73,20,2185.38,08-08-2024
2711,231,36,218,25,1,1,4,5,2090.7,20,8362.8,18-08-2024
2712,53,120,240,28,2,1,8,1,2937.73,20,2350.18,22-02-2024
2713,295,13,21,11,1,1,6,4,2731.73,20,8741.54,21-10-2024
2714,321,12,141,33,1,1,6,4,2853.14,20,9130.05,16-11-2024
2715,233,37,265,24,1,1,1,1,2889.95,10,2600.96,20-08-2024
2716,158,74,139,2,3,1,6,3,2478.51,20,5948.42,06-06-2024
2717,269,120,70,30,1,1,3,5,2937.73,20,11750.92,25-09-2024
2718,21,73,118,17,2,1,5,1,2983.91,20,2387.13,21-01-2024
2719,53,52,198,40,1,1,6,3,2191.13,20,5258.71,22-02-2024
2720,275,71,205,34,1,1,2,1,4091.82,20,3273.46,01-10-2024
2721,313,2,214,38,3,1,5,2,2514.33,20,4022.93,08-11-2024
2722,281,118,56,22,2,1,3,4,3528.14,20,11290.05,07-10-2024
2723,214,56,287,5,2,1,5,2,3955.21,20,6328.34,01-08-2024
2724,31,60,293,40,2,1,6,2,1967.44,20,3147.9,31-01-2024
2725,337,23,175,16,1,1,2,5,3308.13,20,13232.52,02-12-2024
2726,183,103,128,13,1,1,1,3,1563.6,10,4221.72,01-07-2024
2727,23,40,292,26,2,1,3,4,1171.25,20,3748,23-01-2024
2728,32,64,288,31,2,1,7,2,1193.74,30,1671.24,01-02-2024
2729,74,103,226,39,3,1,8,4,1563.6,20,5003.52,14-03-2024
2730,10,85,64,23,2,1,3,3,2075.94,20,4982.26,10-01-2024
2731,54,23,48,12,1,1,5,1,3308.13,20,2646.5,23-02-2024
2732,52,29,202,14,1,1,7,2,1056.97,30,1479.76,21-02-2024
2733,148,78,60,18,1,1,7,3,4434.63,30,9312.72,27-05-2024
2734,160,90,257,27,3,1,4,4,3931.28,20,12580.1,08-06-2024
2735,14,51,65,28,2,1,7,3,3316.12,30,6963.85,14-01-2024
2736,178,69,239,18,1,1,4,1,2328.42,20,1862.74,26-06-2024
2737,53,119,289,16,3,1,8,3,1071.78,20,2572.27,22-02-2024
2738,335,95,38,16,3,1,7,4,1377.88,30,3858.06,30-11-2024
2739,22,89,25,13,1,1,2,2,2546.15,20,4073.84,22-01-2024
2740,30,31,59,29,3,1,1,2,2591.8,10,4665.24,30-01-2024
2741,191,50,297,9,3,1,1,5,1652.11,10,7434.5,09-07-2024
2742,260,20,158,26,1,1,7,4,2463.82,30,6898.7,16-09-2024
2743,205,108,57,28,3,1,5,5,4194.77,20,16779.08,23-07-2024
2744,59,55,48,41,1,1,5,5,2061.18,20,8244.72,28-02-2024
2745,264,81,56,13,1,1,4,1,1800.9,20,1440.72,20-09-2024
2746,12,109,65,36,3,1,6,4,2492.47,20,7975.9,12-01-2024
2747,119,2,268,9,1,1,1,2,2514.33,10,4525.79,28-04-2024
2748,290,25,69,14,1,1,6,4,1728.67,20,5531.74,16-10-2024
2749,338,13,216,12,2,1,1,1,2731.73,10,2458.56,03-12-2024
2750,248,103,89,32,1,1,6,4,1563.6,20,5003.52,04-09-2024
2751,354,92,281,38,2,1,6,4,2380.87,20,7618.78,19-12-2024
2752,127,106,257,3,2,1,1,5,3378.6,10,15203.7,06-05-2024
2753,75,119,160,16,2,1,8,4,1071.78,20,3429.7,15-03-2024
2754,361,70,234,20,2,1,2,5,1082.77,20,4331.08,26-12-2024
2755,204,67,131,32,3,1,2,5,1599.39,20,6397.56,22-07-2024
2756,49,58,49,23,3,1,5,3,3452.08,20,8284.99,18-02-2024
2757,79,99,147,17,1,1,6,1,2335.76,20,1868.61,19-03-2024
2758,241,82,2,16,1,1,6,5,1039.81,20,4159.24,28-08-2024
2759,349,75,145,38,1,1,8,4,3319.29,20,10621.73,14-12-2024
2760,154,118,61,8,3,1,6,5,3528.14,20,14112.56,02-06-2024
2761,274,84,273,19,2,1,8,5,2833.5,20,11334,30-09-2024
2762,96,64,49,30,3,1,6,5,1193.74,20,4774.96,05-04-2024
2763,214,69,131,34,3,1,6,2,2328.42,20,3725.47,01-08-2024
2764,294,83,43,14,1,1,8,2,1991.76,20,3186.82,20-10-2024
2765,209,86,57,22,1,1,4,2,3880.33,20,6208.53,27-07-2024
2766,343,59,50,44,1,1,3,2,2890.15,20,4624.24,08-12-2024
2767,88,60,178,17,2,1,6,3,1967.44,20,4721.86,28-03-2024
2768,306,83,293,15,2,1,4,5,1991.76,20,7967.04,01-11-2024
2769,264,111,46,32,3,1,2,3,1237.94,20,2971.06,20-09-2024
2770,325,62,170,13,2,1,6,4,1822.34,20,5831.49,20-11-2024
2771,320,16,271,21,1,1,2,1,3023.54,20,2418.83,15-11-2024
2772,157,88,139,40,2,1,5,3,4374.91,20,10499.78,05-06-2024
2773,156,105,247,33,2,1,3,2,2441.93,20,3907.09,04-06-2024
2774,139,68,148,27,2,1,1,2,1155.39,10,2079.7,18-05-2024
2775,121,15,230,35,2,1,3,4,1801.66,20,5765.31,30-04-2024
2776,65,89,280,16,1,1,6,5,2546.15,20,10184.6,05-03-2024
2777,107,108,125,28,1,1,6,1,4194.77,20,3355.82,16-04-2024
2778,147,55,192,34,3,1,8,3,2061.18,20,4946.83,26-05-2024
2779,137,35,80,1,3,1,3,5,4331.06,20,17324.24,16-05-2024
2780,162,55,94,41,3,1,3,5,2061.18,20,8244.72,10-06-2024
2781,100,14,226,31,2,1,5,3,3190.8,20,7657.92,09-04-2024
2782,338,49,65,36,2,1,7,3,1153.5,30,2422.35,03-12-2024
2783,307,83,88,44,1,1,2,3,1991.76,20,4780.22,02-11-2024
2784,141,102,88,33,3,1,8,3,1803.1,20,4327.44,20-05-2024
2785,83,100,201,33,1,1,1,2,2460.67,10,4429.21,23-03-2024
2786,177,7,214,39,3,1,8,5,1543.76,20,6175.04,25-06-2024
2787,198,30,204,18,3,1,7,5,4480.38,30,15681.33,16-07-2024
2788,112,83,89,23,3,1,3,2,1991.76,20,3186.82,21-04-2024
2789,56,49,61,23,2,1,1,5,1153.5,10,5190.75,25-02-2024
2790,179,89,271,15,3,1,3,3,2546.15,20,6110.76,27-06-2024
2791,186,16,94,26,3,1,8,1,3023.54,20,2418.83,04-07-2024
2792,218,111,27,30,2,1,2,5,1237.94,20,4951.76,05-08-2024
2793,316,118,214,25,3,1,1,1,3528.14,10,3175.33,11-11-2024
2794,217,104,74,45,2,1,7,1,1191.14,30,833.8,04-08-2024
2795,120,51,61,16,2,1,4,2,3316.12,20,5305.79,29-04-2024
2796,175,72,186,39,1,1,2,4,999.42,20,3198.14,23-06-2024
2797,23,82,31,45,2,1,7,5,1039.81,30,3639.33,23-01-2024
2798,213,92,219,14,2,1,1,2,2380.87,10,4285.57,31-07-2024
2799,235,80,12,17,2,1,3,2,3997.46,20,6395.94,22-08-2024
2800,13,116,32,12,3,1,7,1,3265.6,30,2285.92,13-01-2024
2801,101,83,160,29,1,1,3,5,1991.76,20,7967.04,10-04-2024
2802,24,42,237,32,3,1,2,2,1587.28,20,2539.65,24-01-2024
2803,364,17,227,24,2,1,2,3,4424.01,20,10617.62,29-12-2024
2804,11,63,181,13,2,1,7,2,3101.45,30,4342.03,11-01-2024
2805,273,45,46,20,1,1,3,3,2241.67,20,5380.01,29-09-2024
2806,281,77,80,15,1,1,1,4,1458.15,10,5249.34,07-10-2024
2807,94,7,135,4,2,1,7,3,1543.76,30,3241.9,03-04-2024
2808,201,27,260,34,2,1,4,3,2959.22,20,7102.13,19-07-2024
2809,21,10,247,28,3,1,8,1,3495.38,20,2796.3,21-01-2024
2810,340,34,159,2,2,1,5,2,3591.79,20,5746.86,05-12-2024
2811,211,36,203,30,3,1,2,4,2090.7,20,6690.24,29-07-2024
2812,140,25,112,26,1,1,3,2,1728.67,20,2765.87,19-05-2024
2813,293,6,292,26,3,1,1,3,2678.02,10,7230.65,19-10-2024
2814,298,24,119,20,2,1,2,3,4011,20,9626.4,24-10-2024
2815,101,18,17,42,3,1,1,2,2652.27,10,4774.09,10-04-2024
2816,304,87,227,28,3,1,2,4,1877.55,20,6008.16,30-10-2024
2817,359,6,117,20,1,1,3,4,2678.02,20,8569.66,24-12-2024
2818,28,29,43,11,3,1,1,1,1056.97,10,951.27,28-01-2024
2819,41,25,115,10,2,1,3,3,1728.67,20,4148.81,10-02-2024
2820,355,55,283,23,3,1,1,3,2061.18,10,5565.19,20-12-2024
2821,303,81,37,37,3,1,2,1,1800.9,20,1440.72,29-10-2024
2822,146,46,113,41,3,1,5,2,2320.89,20,3713.42,25-05-2024
2823,256,24,35,19,2,1,8,3,4011,20,9626.4,12-09-2024
2824,227,75,132,45,3,1,8,2,3319.29,20,5310.86,14-08-2024
2825,236,26,228,18,2,1,5,4,2697.1,20,8630.72,23-08-2024
2826,361,115,147,27,3,1,8,5,2760.11,20,11040.44,26-12-2024
2827,13,98,122,6,1,1,7,1,1047.84,30,733.49,13-01-2024
2828,210,28,81,10,1,1,4,3,3666.79,20,8800.3,28-07-2024
2829,229,3,173,2,1,1,4,1,4480.05,20,3584.04,16-08-2024
2830,100,75,154,24,2,1,7,4,3319.29,30,9294.01,09-04-2024
2831,31,38,150,38,2,1,7,4,2960.25,30,8288.7,31-01-2024
2832,16,61,58,28,2,1,6,4,2411.21,20,7715.87,16-01-2024
2833,137,78,63,28,3,1,3,4,4434.63,20,14190.82,16-05-2024
2834,329,51,156,45,2,1,1,5,3316.12,10,14922.54,24-11-2024
2835,166,90,168,39,2,1,4,2,3931.28,20,6290.05,14-06-2024
2836,310,48,166,2,2,1,2,2,4248.06,20,6796.9,05-11-2024
2837,100,21,85,5,2,1,7,5,2160.28,30,7560.98,09-04-2024
2838,109,54,137,11,1,1,8,2,1963.05,20,3140.88,18-04-2024
2839,343,56,189,10,3,1,5,4,3955.21,20,12656.67,08-12-2024
2840,173,103,2,43,1,1,1,2,1563.6,10,2814.48,21-06-2024
2841,237,94,106,2,3,1,6,1,1398.07,20,1118.46,24-08-2024
2842,162,59,72,15,3,1,5,2,2890.15,20,4624.24,10-06-2024
2843,216,72,126,39,1,1,8,1,999.42,20,799.54,03-08-2024
2844,264,51,170,41,2,1,7,3,3316.12,30,6963.85,20-09-2024
2845,263,20,205,37,1,1,1,1,2463.82,10,2217.44,19-09-2024
2846,292,112,195,7,3,1,7,1,1558.32,30,1090.82,18-10-2024
2847,274,96,158,20,3,1,4,4,4390.33,20,14049.06,30-09-2024
2848,3,86,141,34,2,1,4,4,3880.33,20,12417.06,03-01-2024
2849,28,59,275,35,1,1,3,4,2890.15,20,9248.48,28-01-2024
2850,326,71,7,34,3,1,8,1,4091.82,20,3273.46,21-11-2024
2851,149,9,54,22,1,1,6,5,3579.01,20,14316.04,28-05-2024
2852,28,109,104,31,2,1,1,4,2492.47,10,8972.89,28-01-2024
2853,310,1,61,23,2,1,6,4,2648.21,20,8474.27,05-11-2024
2854,65,29,87,19,3,1,2,1,1056.97,20,845.58,05-03-2024
2855,356,63,258,4,2,1,6,3,3101.45,20,7443.48,21-12-2024
2856,21,72,178,24,3,1,7,3,999.42,30,2098.78,21-01-2024
2857,252,56,242,20,3,1,7,2,3955.21,30,5537.29,08-09-2024
2858,235,118,203,39,2,1,4,3,3528.14,20,8467.54,22-08-2024
2859,227,68,31,28,2,1,3,4,1155.39,20,3697.25,14-08-2024
2860,13,35,289,39,1,1,8,5,4331.06,20,17324.24,13-01-2024
2861,313,3,80,17,1,1,7,2,4480.05,30,6272.07,08-11-2024
2862,49,118,11,19,3,1,4,5,3528.14,20,14112.56,18-02-2024
2863,118,109,254,35,1,1,5,5,2492.47,20,9969.88,27-04-2024
2864,54,104,287,32,3,1,4,4,1191.14,20,3811.65,23-02-2024
2865,138,7,176,39,2,1,1,1,1543.76,10,1389.38,17-05-2024
2866,53,27,126,35,2,1,8,1,2959.22,20,2367.38,22-02-2024
2867,44,1,47,30,1,1,3,1,2648.21,20,2118.57,13-02-2024
2868,303,91,206,17,3,1,7,3,1599.77,30,3359.52,29-10-2024
2869,53,80,107,42,3,1,1,1,3997.46,10,3597.71,22-02-2024
2870,74,102,275,29,1,1,2,4,1803.1,20,5769.92,14-03-2024
2871,46,71,123,6,3,1,2,3,4091.82,20,9820.37,15-02-2024
2872,13,44,134,17,3,1,4,1,2647.01,20,2117.61,13-01-2024
2873,165,87,107,17,2,1,3,5,1877.55,20,7510.2,13-06-2024
2874,102,41,50,14,3,1,6,4,2000.51,20,6401.63,11-04-2024
2875,280,75,95,24,3,1,3,4,3319.29,20,10621.73,06-10-2024
2876,258,42,268,37,3,1,3,2,1587.28,20,2539.65,14-09-2024
2877,337,117,23,40,1,1,3,4,2468.42,20,7898.94,02-12-2024
2878,356,33,54,39,1,1,4,5,4080.58,20,16322.32,21-12-2024
2879,138,50,254,32,1,1,1,4,1652.11,10,5947.6,17-05-2024
2880,163,63,235,36,3,1,4,2,3101.45,20,4962.32,11-06-2024
2881,111,100,59,37,3,1,6,4,2460.67,20,7874.14,20-04-2024
2882,102,37,164,14,1,1,1,4,2889.95,10,10403.82,11-04-2024
2883,17,105,259,27,1,1,6,2,2441.93,20,3907.09,17-01-2024
2884,268,59,216,19,3,1,5,4,2890.15,20,9248.48,24-09-2024
2885,182,81,183,31,3,1,5,3,1800.9,20,4322.16,30-06-2024
2886,24,99,57,9,2,1,8,4,2335.76,20,7474.43,24-01-2024
2887,29,48,145,38,1,1,7,1,4248.06,30,2973.64,29-01-2024
2888,171,5,90,17,3,1,7,1,965.07,30,675.55,19-06-2024
2889,228,48,45,19,1,1,1,3,4248.06,10,11469.76,15-08-2024
2890,188,96,257,44,1,1,4,4,4390.33,20,14049.06,06-07-2024
2891,346,3,21,4,1,1,6,5,4480.05,20,17920.2,11-12-2024
2892,230,116,21,11,2,1,6,4,3265.6,20,10449.92,17-08-2024
2893,321,47,52,22,3,1,7,1,3939.17,30,2757.42,16-11-2024
2894,340,62,171,4,3,1,7,2,1822.34,30,2551.28,05-12-2024
2895,119,99,67,17,1,1,2,3,2335.76,20,5605.82,28-04-2024
2896,156,116,113,8,3,1,6,2,3265.6,20,5224.96,04-06-2024
2897,272,14,300,34,2,1,4,5,3190.8,20,12763.2,28-09-2024
2898,175,63,160,11,1,1,2,4,3101.45,20,9924.64,23-06-2024
2899,104,112,266,31,2,1,4,5,1558.32,20,6233.28,13-04-2024
2900,92,61,232,11,2,1,3,2,2411.21,20,3857.94,01-04-2024
2901,186,31,68,38,3,1,6,4,2591.8,20,8293.76,04-07-2024
2902,283,95,28,21,3,1,3,5,1377.88,20,5511.52,09-10-2024
2903,181,17,116,30,2,1,5,1,4424.01,20,3539.21,29-06-2024
2904,170,24,51,10,3,1,5,1,4011,20,3208.8,18-06-2024
2905,187,116,181,26,2,1,1,3,3265.6,10,8817.12,05-07-2024
2906,175,23,260,27,2,1,6,1,3308.13,20,2646.5,23-06-2024
2907,222,82,79,8,1,1,7,1,1039.81,30,727.87,09-08-2024
2908,233,50,273,39,2,1,2,2,1652.11,20,2643.38,20-08-2024
2909,162,118,108,8,2,1,3,1,3528.14,20,2822.51,10-06-2024
2910,134,78,74,8,3,1,4,1,4434.63,20,3547.7,13-05-2024
2911,224,114,175,34,1,1,6,2,3197.77,20,5116.43,11-08-2024
2912,153,79,184,16,3,1,1,1,3920.16,10,3528.14,01-06-2024
2913,33,79,23,41,1,1,4,1,3920.16,20,3136.13,02-02-2024
2914,55,70,274,13,3,1,3,3,1082.77,20,2598.65,24-02-2024
2915,7,27,129,23,2,1,6,1,2959.22,20,2367.38,07-01-2024
2916,244,15,291,12,1,1,7,1,1801.66,30,1261.16,31-08-2024
2917,313,50,186,27,1,1,3,3,1652.11,20,3965.06,08-11-2024
2918,126,36,59,22,1,1,6,2,2090.7,20,3345.12,05-05-2024
2919,12,119,1,32,1,1,6,1,1071.78,20,857.42,12-01-2024
2920,16,8,131,27,3,1,3,5,2219.29,20,8877.16,16-01-2024
2921,208,79,67,2,3,1,3,2,3920.16,20,6272.26,26-07-2024
2922,43,3,293,45,1,1,4,2,4480.05,20,7168.08,12-02-2024
2923,135,62,285,33,1,1,1,1,1822.34,10,1640.11,14-05-2024
2924,228,47,89,26,1,1,3,3,3939.17,20,9454.01,15-08-2024
2925,111,77,100,28,3,1,5,2,1458.15,20,2333.04,20-04-2024
2926,307,105,189,19,1,1,8,3,2441.93,20,5860.63,02-11-2024
2927,160,98,241,43,1,1,1,5,1047.84,10,4715.28,08-06-2024
2928,331,88,270,5,1,1,5,3,4374.91,20,10499.78,26-11-2024
2929,264,104,219,33,3,1,4,4,1191.14,20,3811.65,20-09-2024
2930,225,96,176,20,2,1,3,3,4390.33,20,10536.79,12-08-2024
2931,217,61,233,30,2,1,1,2,2411.21,10,4340.18,04-08-2024
2932,45,32,151,45,3,1,7,3,1906.42,30,4003.48,14-02-2024
2933,214,94,277,8,2,1,3,3,1398.07,20,3355.37,01-08-2024
2934,59,116,229,38,1,1,6,4,3265.6,20,10449.92,28-02-2024
2935,132,113,171,17,1,1,3,4,4264.61,20,13646.75,11-05-2024
2936,104,13,223,44,3,1,7,1,2731.73,30,1912.21,13-04-2024
2937,195,1,213,1,3,1,1,2,2648.21,10,4766.78,13-07-2024
2938,157,34,282,3,2,1,3,1,3591.79,20,2873.43,05-06-2024
2939,98,62,41,26,2,1,3,4,1822.34,20,5831.49,07-04-2024
2940,226,79,122,31,1,1,2,3,3920.16,20,9408.38,13-08-2024
2941,205,108,227,8,3,1,2,4,4194.77,20,13423.26,23-07-2024
2942,79,78,294,43,2,1,1,5,4434.63,10,19955.84,19-03-2024
2943,124,93,88,8,2,1,1,3,3418.24,10,9229.25,03-05-2024
2944,218,98,267,35,1,1,6,1,1047.84,20,838.27,05-08-2024
2945,4,82,29,39,1,1,6,3,1039.81,20,2495.54,04-01-2024
2946,90,118,247,28,1,1,8,5,3528.14,20,14112.56,30-03-2024
2947,104,71,244,4,1,1,3,4,4091.82,20,13093.82,13-04-2024
2948,119,93,61,16,2,1,5,2,3418.24,20,5469.18,28-04-2024
2949,133,119,147,13,3,1,1,2,1071.78,10,1929.2,12-05-2024
2950,312,31,174,20,3,1,7,2,2591.8,30,3628.52,07-11-2024
2951,96,64,278,5,1,1,3,4,1193.74,20,3819.97,05-04-2024
2952,331,25,142,37,1,1,5,2,1728.67,20,2765.87,26-11-2024
2953,143,38,44,20,2,1,2,5,2960.25,20,11841,22-05-2024
2954,288,14,144,24,1,1,6,4,3190.8,20,10210.56,14-10-2024
2955,28,8,55,36,3,1,7,2,2219.29,30,3107.01,28-01-2024
2956,278,91,161,34,1,1,1,1,1599.77,10,1439.79,04-10-2024
2957,233,54,285,45,3,1,3,4,1963.05,20,6281.76,20-08-2024
2958,17,2,198,34,1,1,2,4,2514.33,20,8045.86,17-01-2024
2959,59,81,159,19,1,1,8,3,1800.9,20,4322.16,28-02-2024
2960,90,101,80,17,3,1,4,2,3578.55,20,5725.68,30-03-2024
2961,199,78,31,5,2,1,2,1,4434.63,20,3547.7,17-07-2024
2962,362,89,112,25,2,1,3,5,2546.15,20,10184.6,27-12-2024
2963,26,56,46,18,1,1,8,4,3955.21,20,12656.67,26-01-2024
2964,25,94,205,8,1,1,6,5,1398.07,20,5592.28,25-01-2024
2965,301,93,52,27,3,1,5,5,3418.24,20,13672.96,27-10-2024
2966,339,84,138,15,3,1,7,5,2833.5,30,9917.25,04-12-2024
2967,267,85,74,45,1,1,7,3,2075.94,30,4359.47,23-09-2024
2968,181,61,41,13,3,1,4,5,2411.21,20,9644.84,29-06-2024
2969,360,117,77,16,2,1,7,2,2468.42,30,3455.79,25-12-2024
2970,68,22,187,22,2,1,4,2,3222.37,20,5155.79,08-03-2024
2971,351,35,52,20,3,1,8,1,4331.06,20,3464.85,16-12-2024
2972,321,101,87,13,3,1,6,1,3578.55,20,2862.84,16-11-2024
2973,49,16,109,20,3,1,4,5,3023.54,20,12094.16,18-02-2024
2974,175,50,225,2,2,1,1,5,1652.11,10,7434.5,23-06-2024
2975,52,113,248,35,1,1,3,3,4264.61,20,10235.06,21-02-2024
2976,102,43,69,19,3,1,8,5,1866.51,20,7466.04,11-04-2024
2977,216,17,120,45,3,1,7,5,4424.01,30,15484.04,03-08-2024
